,T_avg,V_avg,W_avg,rain,fog,snow,Thunderstorms,Quarter,Month,Year,username_Ligne10_RATP,username_Ligne11_RATP,username_Ligne12_RATP,username_Ligne13_RATP,username_Ligne14_RATP,username_Ligne1_RATP,username_Ligne2_RATP,username_Ligne3_RATP,username_Ligne4_RATP,username_Ligne5_RATP,username_Ligne6_RATP,username_Ligne7_RATP,username_Ligne8_RATP,username_Ligne9_RATP,username_RERB,username_RER_A
0,8,10,21,1,0,0,0,1,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,8,10,21,1,0,0,0,1,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,10,10,27,1,0,0,0,1,2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,10,10,27,1,0,0,0,1,2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,10,10,27,1,0,0,0,1,2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,10,10,27,1,0,0,0,1,2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,10,10,27,1,0,0,0,1,2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,10,10,27,1,0,0,0,1,2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,11,11,26,0,0,0,0,1,3,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,11,11,26,0,0,0,0,1,3,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,11,11,26,0,0,0,0,1,3,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,11,11,26,0,0,0,0,1,3,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,11,11,26,0,0,0,0,1,3,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,11,11,26,0,0,0,0,1,3,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,10,11,21,1,0,0,0,1,4,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,10,11,21,1,0,0,0,1,4,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,10,11,21,1,0,0,0,1,4,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,10,11,21,1,0,0,0,1,4,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,10,11,21,1,0,0,0,1,4,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,10,11,21,1,0,0,0,1,4,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,10,11,21,1,0,0,0,1,4,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,10,11,21,1,0,0,0,1,4,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,6,10,16,1,0,0,0,1,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,6,10,16,1,0,0,0,1,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,6,10,16,1,0,0,0,1,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54,6,10,16,1,0,0,0,1,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55,6,10,16,1,0,0,0,1,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,6,10,16,1,0,0,0,1,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57,6,10,16,1,0,0,0,1,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58,6,10,16,1,0,0,0,1,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59,6,10,16,1,0,0,0,1,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,6,10,16,1,0,0,0,1,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61,6,10,16,1,0,0,0,1,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,11,10,27,1,0,0,0,1,6,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63,11,10,27,1,0,0,0,1,6,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64,11,10,27,1,0,0,0,1,6,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65,11,10,27,1,0,0,0,1,6,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66,12,11,23,1,0,0,0,1,7,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67,12,11,23,1,0,0,0,1,7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,12,11,23,1,0,0,0,1,7,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69,12,11,23,1,0,0,0,1,7,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,12,11,23,1,0,0,0,1,7,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,12,11,23,1,0,0,0,1,7,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72,12,11,23,1,0,0,0,1,7,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73,12,11,23,1,0,0,0,1,7,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74,12,11,23,1,0,0,0,1,7,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75,12,11,23,1,0,0,0,1,7,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76,12,11,23,1,0,0,0,1,7,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77,12,11,23,1,0,0,0,1,7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78,12,11,23,1,0,0,0,1,7,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79,12,11,23,1,0,0,0,1,7,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80,12,11,23,1,0,0,0,1,7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
81,12,11,23,1,0,0,0,1,7,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82,12,11,23,1,0,0,0,1,7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83,10,11,14,1,0,0,0,1,8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,10,11,14,1,0,0,0,1,8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,10,11,14,1,0,0,0,1,8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,10,11,14,1,0,0,0,1,8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87,10,11,14,1,0,0,0,1,8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88,10,11,14,1,0,0,0,1,8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89,10,11,18,1,0,0,0,1,9,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
90,10,11,18,1,0,0,0,1,9,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
91,10,11,18,1,0,0,0,1,9,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,10,11,18,1,0,0,0,1,9,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
93,10,11,18,1,0,0,0,1,9,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94,10,11,18,1,0,0,0,1,9,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95,10,11,18,1,0,0,0,1,9,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96,10,11,18,1,0,0,0,1,9,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
97,10,11,18,1,0,0,0,1,9,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98,10,11,18,1,0,0,0,1,9,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
99,10,11,18,1,0,0,0,1,9,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100,10,11,18,1,0,0,0,1,9,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101,10,11,18,1,0,0,0,1,9,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102,4,10,6,0,1,0,0,1,10,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103,4,10,6,0,1,0,0,1,10,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104,4,10,6,0,1,0,0,1,10,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105,4,10,6,0,1,0,0,1,10,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
106,4,10,6,0,1,0,0,1,10,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107,4,10,6,0,1,0,0,1,10,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
108,4,10,6,0,1,0,0,1,10,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
109,4,10,6,0,1,0,0,1,10,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110,4,10,6,0,1,0,0,1,10,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111,4,10,6,0,1,0,0,1,10,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112,4,10,6,0,1,0,0,1,10,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
113,4,10,6,0,1,0,0,1,10,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,4,10,6,0,1,0,0,1,10,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,4,10,6,0,1,0,0,1,10,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
116,4,10,6,0,1,0,0,1,10,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117,4,10,6,0,1,0,0,1,10,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
118,4,5,5,1,1,0,0,1,11,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
119,4,5,5,1,1,0,0,1,11,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120,4,5,5,1,1,0,0,1,11,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121,4,5,5,1,1,0,0,1,11,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,4,5,5,1,1,0,0,1,11,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,4,5,5,1,1,0,0,1,11,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
124,4,5,5,1,1,0,0,1,11,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,4,5,5,1,1,0,0,1,11,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
126,4,5,5,1,1,0,0,1,11,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
127,4,5,5,1,1,0,0,1,11,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,2,5,8,0,1,0,0,1,12,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129,2,5,8,0,1,0,0,1,12,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130,2,5,8,0,1,0,0,1,12,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2,5,8,0,1,0,0,1,12,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132,2,5,8,0,1,0,0,1,12,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133,2,5,8,0,1,0,0,1,12,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
143,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
144,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
145,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
146,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
147,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
151,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
152,8,11,11,1,0,0,0,1,13,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
153,5,11,16,1,0,0,0,1,14,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154,5,11,16,1,0,0,0,1,14,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
155,5,11,16,1,0,0,0,1,14,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
156,5,11,16,1,0,0,0,1,14,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
157,5,11,16,1,0,0,0,1,14,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
158,5,11,16,1,0,0,0,1,14,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
159,5,11,16,1,0,0,0,1,14,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,5,11,16,1,0,0,0,1,14,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161,5,11,16,1,0,0,0,1,14,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
162,5,11,16,1,0,0,0,1,14,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
163,5,11,16,1,0,0,0,1,14,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
164,5,11,16,1,0,0,0,1,14,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165,5,11,13,1,0,0,0,1,15,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
166,5,11,13,1,0,0,0,1,15,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
167,5,11,13,1,0,0,0,1,15,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
168,5,11,13,1,0,0,0,1,15,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
169,5,11,13,1,0,0,0,1,15,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
170,5,11,13,1,0,0,0,1,15,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
172,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
173,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
174,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
176,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
177,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
178,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
179,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
182,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
183,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
184,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
185,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
186,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
187,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
188,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189,9,11,21,1,0,0,0,1,16,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190,8,10,24,0,0,0,0,1,17,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
192,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
193,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
194,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
197,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
198,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
199,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
201,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
203,8,10,24,0,0,0,0,1,17,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
204,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
205,8,10,24,0,0,0,0,1,17,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
206,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
207,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
208,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
210,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
211,8,10,24,0,0,0,0,1,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
212,7,13,8,0,0,0,0,1,18,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
213,7,13,8,0,0,0,0,1,18,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
214,7,13,8,0,0,0,0,1,18,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
215,7,13,8,0,0,0,0,1,18,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
216,7,13,8,0,0,0,0,1,18,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
217,7,13,8,0,0,0,0,1,18,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,7,11,6,1,0,0,0,1,19,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
219,7,11,6,1,0,0,0,1,19,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220,7,11,6,1,0,0,0,1,19,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221,6,12,5,0,0,0,0,1,20,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
222,6,12,5,0,0,0,0,1,20,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
223,6,12,5,0,0,0,0,1,20,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
224,6,12,5,0,0,0,0,1,20,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
225,6,12,5,0,0,0,0,1,20,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
226,6,12,5,0,0,0,0,1,20,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,6,12,5,0,0,0,0,1,20,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228,3,10,11,0,1,0,0,1,21,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
229,3,10,11,0,1,0,0,1,21,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
230,3,10,11,0,1,0,0,1,21,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
231,3,10,11,0,1,0,0,1,21,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
232,3,10,11,0,1,0,0,1,21,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233,3,10,11,0,1,0,0,1,21,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234,3,10,11,0,1,0,0,1,21,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
235,3,10,11,0,1,0,0,1,21,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
236,3,10,11,0,1,0,0,1,21,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
237,3,10,11,0,1,0,0,1,21,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
238,3,10,11,0,1,0,0,1,21,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
239,3,10,11,0,1,0,0,1,21,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
240,3,10,11,0,1,0,0,1,21,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
241,3,10,11,0,1,0,0,1,21,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,3,10,11,0,1,0,0,1,21,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
243,3,12,14,1,0,0,0,1,22,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
244,3,12,14,1,0,0,0,1,22,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
245,3,12,14,1,0,0,0,1,22,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
246,3,12,14,1,0,0,0,1,22,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
247,3,12,14,1,0,0,0,1,22,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
248,3,12,14,1,0,0,0,1,22,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249,3,12,14,1,0,0,0,1,22,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
